# time  ID  size  fromHost  toHost  TTL  isResponse
16965.0000 M579 5000000 p8 p5 300 N 
16999.0000 M580 5000000 p14 p17 300 N 
17027.0000 M581 5000000 p10 p5 300 N 
17057.0000 M582 5000000 p4 p18 300 N 
17082.0000 M583 5000000 p16 p0 300 N 
17108.0000 M584 5000000 p16 p4 300 N 
17142.0000 M585 5000000 p4 p10 300 N 
17174.0000 M586 5000000 p6 p11 300 N 
17202.0000 M587 5000000 p6 p16 300 N 
17234.0000 M588 5000000 p11 p0 300 N 
17260.0000 M589 5000000 p12 p11 300 N 
17291.0000 M590 5000000 p6 p15 300 N 
17322.0000 M591 5000000 p18 p10 300 N 
17351.0000 M592 5000000 p4 p9 300 N 
17376.0000 M593 5000000 p3 p13 300 N 
17405.0000 M594 5000000 p7 p0 300 N 
17438.0000 M595 5000000 p4 p13 300 N 
17463.0000 M596 5000000 p4 p13 300 N 
17492.0000 M597 5000000 p12 p3 300 N 
17517.0000 M598 5000000 p1 p7 300 N 
17547.0000 M599 5000000 p15 p16 300 N 
17573.0000 M600 5000000 p8 p10 300 N 
17600.0000 M601 5000000 p15 p17 300 N 
17631.0000 M602 5000000 p9 p13 300 N 
17661.0000 M603 5000000 p16 p13 300 N 
17690.0000 M604 5000000 p8 p13 300 N 
17716.0000 M605 5000000 p16 p5 300 N 
17749.0000 M606 5000000 p0 p6 300 N 
17782.0000 M607 5000000 p11 p17 300 N 
17807.0000 M608 5000000 p6 p3 300 N 
17832.0000 M609 5000000 p10 p0 300 N 
17859.0000 M610 5000000 p11 p5 300 N 
17886.0000 M611 5000000 p16 p1 300 N 
17912.0000 M612 5000000 p17 p15 300 N 
17946.0000 M613 5000000 p7 p18 300 N 
17972.0000 M614 5000000 p12 p5 300 N 
18005.0000 M615 5000000 p7 p0 300 N 
18034.0000 M616 5000000 p9 p6 300 N 
18067.0000 M617 5000000 p0 p3 300 N 
18092.0000 M618 5000000 p4 p3 300 N 
18122.0000 M619 5000000 p12 p2 300 N 
18148.0000 M620 5000000 p13 p3 300 N 
18177.0000 M621 5000000 p16 p0 300 N 
18203.0000 M622 5000000 p9 p5 300 N 
18234.0000 M623 5000000 p4 p8 300 N 
18261.0000 M624 5000000 p13 p4 300 N 
18287.0000 M625 5000000 p12 p7 300 N 
18312.0000 M626 5000000 p11 p10 300 N 
18338.0000 M627 5000000 p9 p11 300 N 
18363.0000 M628 5000000 p5 p1 300 N 
18395.0000 M629 5000000 p15 p12 300 N 
18424.0000 M630 5000000 p16 p11 300 N 
18457.0000 M631 5000000 p15 p0 300 N 
18488.0000 M632 5000000 p5 p0 300 N 
18516.0000 M633 5000000 p9 p5 300 N 
18541.0000 M634 5000000 p0 p13 300 N 
18567.0000 M635 5000000 p8 p15 300 N 
18601.0000 M636 5000000 p16 p1 300 N 
18629.0000 M637 5000000 p12 p15 300 N 
18659.0000 M638 5000000 p9 p8 300 N 
18688.0000 M639 5000000 p2 p1 300 N 
18715.0000 M640 5000000 p2 p1 300 N 
18748.0000 M641 5000000 p8 p10 300 N 
18779.0000 M642 5000000 p2 p1 300 N 
18805.0000 M643 5000000 p10 p18 300 N 
18835.0000 M644 5000000 p10 p17 300 N 
18863.0000 M645 5000000 p11 p17 300 N 
18888.0000 M646 5000000 p1 p15 300 N 
18917.0000 M647 5000000 p18 p9 300 N 
18947.0000 M648 5000000 p17 p14 300 N 
18975.0000 M649 5000000 p9 p4 300 N 
19005.0000 M650 5000000 p13 p17 300 N 
19036.0000 M651 5000000 p10 p15 300 N 
19063.0000 M652 5000000 p5 p2 300 N 
19091.0000 M653 5000000 p4 p10 300 N 
19125.0000 M654 5000000 p9 p5 300 N 
19156.0000 M655 5000000 p11 p8 300 N 
19188.0000 M656 5000000 p2 p15 300 N 
19214.0000 M657 5000000 p13 p7 300 N 
19248.0000 M658 5000000 p9 p13 300 N 
19279.0000 M659 5000000 p3 p6 300 N 
19307.0000 M660 5000000 p13 p4 300 N 
19335.0000 M661 5000000 p6 p14 300 N 
19369.0000 M662 5000000 p17 p18 300 N 
19396.0000 M663 5000000 p1 p13 300 N 
19424.0000 M664 5000000 p4 p6 300 N 
19449.0000 M665 5000000 p11 p0 300 N 
19478.0000 M666 5000000 p2 p1 300 N 
19509.0000 M667 5000000 p8 p6 300 N 
19538.0000 M668 5000000 p12 p0 300 N 
19568.0000 M669 5000000 p5 p0 300 N 
19594.0000 M670 5000000 p4 p12 300 N 
19626.0000 M671 5000000 p6 p0 300 N 
19656.0000 M672 5000000 p18 p12 300 N 
19681.0000 M673 5000000 p11 p1 300 N 
19712.0000 M674 5000000 p6 p7 300 N 
19744.0000 M675 5000000 p2 p9 300 N 
19778.0000 M676 5000000 p11 p9 300 N 
19811.0000 M677 5000000 p14 p4 300 N 
19842.0000 M678 5000000 p1 p6 300 N 
19871.0000 M679 5000000 p1 p6 300 N 
19904.0000 M680 5000000 p12 p11 300 N 
19934.0000 M681 5000000 p10 p4 300 N 
19966.0000 M682 5000000 p5 p8 300 N 
19991.0000 M683 5000000 p3 p5 300 N 
20019.0000 M684 5000000 p18 p6 300 N 
20051.0000 M685 5000000 p4 p11 300 N 
20082.0000 M686 5000000 p11 p1 300 N 
20108.0000 M687 5000000 p0 p6 300 N 
20136.0000 M688 5000000 p18 p4 300 N 
20166.0000 M689 5000000 p6 p4 300 N 
20196.0000 M690 5000000 p7 p18 300 N 
20223.0000 M691 5000000 p16 p5 300 N 
20248.0000 M692 5000000 p16 p5 300 N 
20274.0000 M693 5000000 p10 p1 300 N 
20307.0000 M694 5000000 p16 p10 300 N 
20333.0000 M695 5000000 p5 p11 300 N 
20361.0000 M696 5000000 p16 p11 300 N 
20389.0000 M697 5000000 p13 p8 300 N 
20419.0000 M698 5000000 p12 p10 300 N 
20448.0000 M699 5000000 p4 p13 300 N 
20475.0000 M700 5000000 p3 p10 300 N 
20509.0000 M701 5000000 p9 p1 300 N 
20540.0000 M702 5000000 p2 p8 300 N 
20569.0000 M703 5000000 p0 p10 300 N 
20597.0000 M704 5000000 p8 p9 300 N 
20630.0000 M705 5000000 p3 p4 300 N 
20664.0000 M706 5000000 p12 p16 300 N 
20691.0000 M707 5000000 p8 p12 300 N 
20725.0000 M708 5000000 p5 p18 300 N 
20758.0000 M709 5000000 p15 p10 300 N 
20783.0000 M710 5000000 p3 p14 300 N 
20808.0000 M711 5000000 p1 p6 300 N 
20842.0000 M712 5000000 p4 p15 300 N 
20874.0000 M713 5000000 p17 p15 300 N 
20900.0000 M714 5000000 p15 p8 300 N 
20931.0000 M715 5000000 p11 p7 300 N 
20963.0000 M716 5000000 p10 p16 300 N 
20994.0000 M717 5000000 p2 p5 300 N 
21023.0000 M718 5000000 p16 p14 300 N 
21055.0000 M719 5000000 p13 p12 300 N 
21085.0000 M720 5000000 p17 p9 300 N 
21114.0000 M721 5000000 p8 p7 300 N 
21145.0000 M722 5000000 p9 p1 300 N 
21176.0000 M723 5000000 p10 p15 300 N 
21201.0000 M724 5000000 p11 p14 300 N 
21230.0000 M725 5000000 p9 p11 300 N 
21258.0000 M726 5000000 p13 p10 300 N 
21287.0000 M727 5000000 p8 p9 300 N 
21312.0000 M728 5000000 p5 p6 300 N 
21339.0000 M729 5000000 p2 p4 300 N 
21373.0000 M730 5000000 p5 p3 300 N 
21400.0000 M731 5000000 p7 p17 300 N 
21429.0000 M732 5000000 p8 p11 300 N 
21461.0000 M733 5000000 p9 p14 300 N 
21488.0000 M734 5000000 p12 p15 300 N 
21515.0000 M735 5000000 p15 p3 300 N 
21549.0000 M736 5000000 p3 p9 300 N 
21578.0000 M737 5000000 p18 p0 300 N 
21604.0000 M738 5000000 p5 p16 300 N 
21629.0000 M739 5000000 p9 p18 300 N 
21657.0000 M740 5000000 p7 p8 300 N 
21688.0000 M741 5000000 p18 p2 300 N 
21721.0000 M742 5000000 p4 p15 300 N 
21751.0000 M743 5000000 p13 p6 300 N 
21785.0000 M744 5000000 p4 p3 300 N 
21814.0000 M745 5000000 p2 p15 300 N 
21843.0000 M746 5000000 p17 p11 300 N 
21870.0000 M747 5000000 p4 p17 300 N 
21896.0000 M748 5000000 p6 p10 300 N 
21922.0000 M749 5000000 p0 p14 300 N 
21954.0000 M750 5000000 p9 p15 300 N 
21988.0000 M751 5000000 p7 p1 300 N 
22013.0000 M752 5000000 p18 p13 300 N 
22039.0000 M753 5000000 p2 p16 300 N 
22071.0000 M754 5000000 p14 p18 300 N 
22096.0000 M755 5000000 p18 p9 300 N 
22126.0000 M756 5000000 p6 p3 300 N 
22158.0000 M757 5000000 p6 p14 300 N 
22192.0000 M758 5000000 p1 p11 300 N 
22223.0000 M759 5000000 p12 p18 300 N 
22252.0000 M760 5000000 p6 p11 300 N 
22283.0000 M761 5000000 p15 p11 300 N 
22309.0000 M762 5000000 p5 p13 300 N 
22341.0000 M763 5000000 p5 p12 300 N 
22375.0000 M764 5000000 p13 p0 300 N 
22406.0000 M765 5000000 p2 p15 300 N 
22435.0000 M766 5000000 p8 p11 300 N 
22468.0000 M767 5000000 p12 p4 300 N 
22496.0000 M768 5000000 p3 p18 300 N 
22528.0000 M769 5000000 p8 p15 300 N 
22553.0000 M770 5000000 p17 p9 300 N 
22580.0000 M771 5000000 p13 p12 300 N 
22614.0000 M772 5000000 p18 p5 300 N 
22646.0000 M773 5000000 p6 p12 300 N 
22676.0000 M774 5000000 p2 p11 300 N 
22706.0000 M775 5000000 p10 p9 300 N 
22731.0000 M776 5000000 p7 p12 300 N 
22765.0000 M777 5000000 p2 p14 300 N 
22793.0000 M778 5000000 p18 p1 300 N 
22827.0000 M779 5000000 p0 p7 300 N 
22852.0000 M780 5000000 p18 p7 300 N 
22885.0000 M781 5000000 p13 p3 300 N 
22912.0000 M782 5000000 p18 p14 300 N 
22945.0000 M783 5000000 p3 p8 300 N 
22971.0000 M784 5000000 p2 p13 300 N 
23000.0000 M785 5000000 p18 p8 300 N 
23025.0000 M786 5000000 p12 p2 300 N 
23058.0000 M787 5000000 p2 p0 300 N 
23083.0000 M788 5000000 p1 p11 300 N 
23117.0000 M789 5000000 p3 p4 300 N 
23143.0000 M790 5000000 p11 p5 300 N 
23169.0000 M791 5000000 p6 p12 300 N 
23198.0000 M792 5000000 p17 p11 300 N 
23226.0000 M793 5000000 p2 p1 300 N 
23258.0000 M794 5000000 p5 p11 300 N 
23283.0000 M795 5000000 p18 p16 300 N 
23317.0000 M796 5000000 p5 p12 300 N 
23350.0000 M797 5000000 p11 p17 300 N 
23384.0000 M798 5000000 p1 p17 300 N 
23417.0000 M799 5000000 p0 p9 300 N 
23442.0000 M800 5000000 p11 p1 300 N 
23467.0000 M801 5000000 p1 p3 300 N 
23492.0000 M802 5000000 p14 p15 300 N 
23525.0000 M803 5000000 p3 p15 300 N 
23556.0000 M804 5000000 p10 p6 300 N 
23586.0000 M805 5000000 p16 p5 300 N 
23612.0000 M806 5000000 p9 p6 300 N 
23639.0000 M807 5000000 p10 p11 300 N 
23667.0000 M808 5000000 p10 p16 300 N 
23701.0000 M809 5000000 p12 p5 300 N 
23731.0000 M810 5000000 p18 p9 300 N 
23759.0000 M811 5000000 p17 p14 300 N 
23785.0000 M812 5000000 p1 p9 300 N 
23817.0000 M813 5000000 p2 p9 300 N 
23844.0000 M814 5000000 p6 p4 300 N 
23874.0000 M815 5000000 p5 p10 300 N 
23908.0000 M816 5000000 p0 p16 300 N 
23935.0000 M817 5000000 p16 p4 300 N 
23966.0000 M818 5000000 p5 p3 300 N 
23996.0000 M819 5000000 p17 p9 300 N 
24024.0000 M820 5000000 p6 p9 300 N 
24051.0000 M821 5000000 p9 p12 300 N 
24084.0000 M822 5000000 p6 p0 300 N 
24118.0000 M823 5000000 p9 p7 300 N 
24147.0000 M824 5000000 p18 p11 300 N 
24181.0000 M825 5000000 p5 p0 300 N 
24209.0000 M826 5000000 p13 p7 300 N 
24237.0000 M827 5000000 p5 p13 300 N 
24269.0000 M828 5000000 p18 p10 300 N 
24298.0000 M829 5000000 p3 p16 300 N 
24324.0000 M830 5000000 p5 p9 300 N 
24355.0000 M831 5000000 p5 p3 300 N 
24380.0000 M832 5000000 p9 p17 300 N 
24411.0000 M833 5000000 p17 p14 300 N 
24440.0000 M834 5000000 p3 p15 300 N 
24466.0000 M835 5000000 p5 p9 300 N 
24499.0000 M836 5000000 p16 p5 300 N 
24528.0000 M837 5000000 p16 p11 300 N 
24560.0000 M838 5000000 p8 p0 300 N 
24592.0000 M839 5000000 p9 p1 300 N 
24625.0000 M840 5000000 p6 p17 300 N 
24659.0000 M841 5000000 p12 p10 300 N 
24689.0000 M842 5000000 p15 p11 300 N 
24718.0000 M843 5000000 p9 p0 300 N 
24746.0000 M844 5000000 p4 p13 300 N 
24772.0000 M845 5000000 p13 p6 300 N 
24804.0000 M846 5000000 p4 p16 300 N 
24838.0000 M847 5000000 p14 p6 300 N 
24864.0000 M848 5000000 p3 p11 300 N 
24895.0000 M849 5000000 p1 p5 300 N 
24925.0000 M850 5000000 p18 p16 300 N 
24952.0000 M851 5000000 p3 p1 300 N 
24983.0000 M852 5000000 p13 p2 300 N 
25016.0000 M853 5000000 p12 p10 300 N 
25044.0000 M854 5000000 p17 p5 300 N 
25073.0000 M855 5000000 p5 p15 300 N 
25104.0000 M856 5000000 p7 p5 300 N 
25137.0000 M857 5000000 p7 p17 300 N 
25163.0000 M858 5000000 p3 p16 300 N 
25196.0000 M859 5000000 p10 p9 300 N 
25223.0000 M860 5000000 p9 p4 300 N 
25252.0000 M861 5000000 p13 p0 300 N 
25278.0000 M862 5000000 p17 p13 300 N 
25309.0000 M863 5000000 p9 p4 300 N 
25334.0000 M864 5000000 p7 p6 300 N 
25364.0000 M865 5000000 p5 p13 300 N 
25391.0000 M866 5000000 p13 p5 300 N 
25416.0000 M867 5000000 p1 p10 300 N 
25445.0000 M868 5000000 p13 p3 300 N 
25479.0000 M869 5000000 p16 p3 300 N 
25510.0000 M870 5000000 p2 p5 300 N 
25540.0000 M871 5000000 p14 p2 300 N 
25572.0000 M872 5000000 p5 p15 300 N 
25605.0000 M873 5000000 p7 p14 300 N 
25637.0000 M874 5000000 p12 p13 300 N 
25665.0000 M875 5000000 p9 p6 300 N 
25694.0000 M876 5000000 p6 p14 300 N 
25722.0000 M877 5000000 p9 p11 300 N 
25756.0000 M878 5000000 p18 p16 300 N 
25781.0000 M879 5000000 p6 p9 300 N 
25812.0000 M880 5000000 p17 p18 300 N 
25843.0000 M881 5000000 p5 p18 300 N 
25877.0000 M882 5000000 p2 p7 300 N 
25907.0000 M883 5000000 p2 p8 300 N 
25941.0000 M884 5000000 p17 p10 300 N 
25974.0000 M885 5000000 p6 p18 300 N 
26006.0000 M886 5000000 p12 p13 300 N 
26035.0000 M887 5000000 p15 p14 300 N 
26063.0000 M888 5000000 p18 p17 300 N 
26090.0000 M889 5000000 p0 p16 300 N 
26120.0000 M890 5000000 p15 p1 300 N 
26150.0000 M891 5000000 p2 p4 300 N 
26177.0000 M892 5000000 p16 p0 300 N 
26209.0000 M893 5000000 p12 p9 300 N 
26243.0000 M894 5000000 p12 p9 300 N 
26271.0000 M895 5000000 p4 p14 300 N 
26297.0000 M896 5000000 p9 p11 300 N 
26325.0000 M897 5000000 p8 p3 300 N 
26353.0000 M898 5000000 p4 p17 300 N 
26381.0000 M899 5000000 p16 p9 300 N 
26406.0000 M900 5000000 p18 p16 300 N 
26432.0000 M901 5000000 p0 p16 300 N 
26457.0000 M902 5000000 p10 p9 300 N 
26489.0000 M903 5000000 p2 p5 300 N 
26514.0000 M904 5000000 p2 p16 300 N 
26548.0000 M905 5000000 p4 p18 300 N 
26580.0000 M906 5000000 p1 p11 300 N 
26612.0000 M907 5000000 p2 p18 300 N 
26642.0000 M908 5000000 p3 p12 300 N 
26675.0000 M909 5000000 p16 p13 300 N 
26707.0000 M910 5000000 p17 p1 300 N 
26737.0000 M911 5000000 p18 p6 300 N 
26767.0000 M912 5000000 p17 p0 300 N 
26795.0000 M913 5000000 p1 p5 300 N 
26823.0000 M914 5000000 p4 p16 300 N 
26850.0000 M915 5000000 p3 p5 300 N 
26876.0000 M916 5000000 p17 p9 300 N 
26902.0000 M917 5000000 p14 p18 300 N 
26936.0000 M918 5000000 p16 p5 300 N 
26969.0000 M919 5000000 p9 p2 300 N 
27001.0000 M920 5000000 p15 p2 300 N 
27030.0000 M921 5000000 p10 p11 300 N 
27056.0000 M922 5000000 p3 p2 300 N 
27082.0000 M923 5000000 p3 p18 300 N 
27113.0000 M924 5000000 p15 p2 300 N 
27144.0000 M925 5000000 p15 p17 300 N 
27174.0000 M926 5000000 p2 p8 300 N 
27201.0000 M927 5000000 p11 p2 300 N 
27235.0000 M928 5000000 p10 p5 300 N 
27263.0000 M929 5000000 p8 p9 300 N 
27294.0000 M930 5000000 p10 p17 300 N 
27326.0000 M931 5000000 p1 p9 300 N 
27357.0000 M932 5000000 p4 p17 300 N 
27391.0000 M933 5000000 p7 p10 300 N 
27416.0000 M934 5000000 p14 p10 300 N 
27445.0000 M935 5000000 p16 p13 300 N 
27478.0000 M936 5000000 p16 p15 300 N 
27503.0000 M937 5000000 p4 p0 300 N 
27535.0000 M938 5000000 p12 p2 300 N 
27569.0000 M939 5000000 p8 p10 300 N 
27597.0000 M940 5000000 p3 p14 300 N 
27627.0000 M941 5000000 p5 p1 300 N 
27657.0000 M942 5000000 p16 p12 300 N 
27683.0000 M943 5000000 p5 p2 300 N 
27709.0000 M944 5000000 p9 p2 300 N 
27740.0000 M945 5000000 p1 p12 300 N 
27765.0000 M946 5000000 p4 p17 300 N 
27794.0000 M947 5000000 p11 p9 300 N 
27826.0000 M948 5000000 p7 p17 300 N 
27853.0000 M949 5000000 p15 p3 300 N 
27881.0000 M950 5000000 p14 p5 300 N 
27907.0000 M951 5000000 p5 p4 300 N 
27934.0000 M952 5000000 p7 p14 300 N 
27964.0000 M953 5000000 p5 p14 300 N 
27994.0000 M954 5000000 p2 p11 300 N 
28022.0000 M955 5000000 p4 p12 300 N 
28047.0000 M956 5000000 p10 p11 300 N 
28076.0000 M957 5000000 p10 p7 300 N 
28102.0000 M958 5000000 p11 p1 300 N 
28134.0000 M959 5000000 p10 p3 300 N 
28167.0000 M960 5000000 p8 p7 300 N 
28201.0000 M961 5000000 p13 p14 300 N 
28230.0000 M962 5000000 p4 p13 300 N 
28257.0000 M963 5000000 p1 p8 300 N 
28290.0000 M964 5000000 p10 p17 300 N 
28324.0000 M965 5000000 p14 p13 300 N 
28351.0000 M966 5000000 p5 p8 300 N 
28376.0000 M967 5000000 p15 p3 300 N 
28408.0000 M968 5000000 p4 p2 300 N 
28438.0000 M969 5000000 p3 p14 300 N 
28467.0000 M970 5000000 p2 p6 300 N 
28498.0000 M971 5000000 p3 p1 300 N 
28527.0000 M972 5000000 p2 p1 300 N 
28558.0000 M973 5000000 p6 p17 300 N 
28592.0000 M974 5000000 p5 p16 300 N 
28622.0000 M975 5000000 p14 p13 300 N 
28651.0000 M976 5000000 p16 p17 300 N 
28681.0000 M977 5000000 p15 p17 300 N 
28707.0000 M978 5000000 p17 p6 300 N 
28732.0000 M979 5000000 p5 p2 300 N 
28759.0000 M980 5000000 p15 p12 300 N 
28789.0000 M981 5000000 p6 p16 300 N 
28822.0000 M982 5000000 p10 p2 300 N 
28856.0000 M983 5000000 p2 p16 300 N 
28887.0000 M984 5000000 p15 p6 300 N 
28916.0000 M985 5000000 p4 p12 300 N 
28945.0000 M986 5000000 p14 p16 300 N 
28971.0000 M987 5000000 p14 p5 300 N 
29004.0000 M988 5000000 p8 p7 300 N 
29033.0000 M989 5000000 p8 p9 300 N 
29066.0000 M990 5000000 p16 p0 300 N 
29098.0000 M991 5000000 p4 p15 300 N 
29132.0000 M992 5000000 p13 p8 300 N 
29164.0000 M993 5000000 p0 p3 300 N 
29196.0000 M994 5000000 p18 p9 300 N 
29230.0000 M995 5000000 p3 p2 300 N 
29259.0000 M996 5000000 p9 p1 300 N 
29287.0000 M997 5000000 p5 p1 300 N 
29312.0000 M998 5000000 p1 p11 300 N 
29346.0000 M999 5000000 p4 p2 300 N 
29375.0000 M1000 5000000 p10 p17 300 N 
29403.0000 M1001 5000000 p13 p11 300 N 
29430.0000 M1002 5000000 p2 p4 300 N 
29463.0000 M1003 5000000 p5 p13 300 N 
29495.0000 M1004 5000000 p14 p16 300 N 
29522.0000 M1005 5000000 p2 p10 300 N 
29554.0000 M1006 5000000 p4 p13 300 N 
29582.0000 M1007 5000000 p14 p15 300 N 
29609.0000 M1008 5000000 p17 p15 300 N 
29643.0000 M1009 5000000 p5 p3 300 N 
29670.0000 M1010 5000000 p7 p9 300 N 
29698.0000 M1011 5000000 p16 p2 300 N 
29725.0000 M1012 5000000 p11 p14 300 N 
29754.0000 M1013 5000000 p8 p12 300 N 
29787.0000 M1014 5000000 p11 p14 300 N 
29812.0000 M1015 5000000 p1 p16 300 N 
29845.0000 M1016 5000000 p4 p18 300 N 
29874.0000 M1017 5000000 p7 p0 300 N 
29899.0000 M1018 5000000 p10 p6 300 N 
29930.0000 M1019 5000000 p13 p15 300 N 
29964.0000 M1020 5000000 p4 p16 300 N 
29996.0000 M1021 5000000 p16 p18 300 N 
30025.0000 M1022 5000000 p14 p12 300 N 
30056.0000 M1023 5000000 p7 p13 300 N 
30084.0000 M1024 5000000 p9 p15 300 N 
30114.0000 M1025 5000000 p17 p6 300 N 
30139.0000 M1026 5000000 p2 p8 300 N 
30173.0000 M1027 5000000 p17 p14 300 N 
30198.0000 M1028 5000000 p2 p17 300 N 
30225.0000 M1029 5000000 p0 p2 300 N 
30252.0000 M1030 5000000 p9 p17 300 N 
30284.0000 M1031 5000000 p15 p17 300 N 
30310.0000 M1032 5000000 p17 p0 300 N 
30341.0000 M1033 5000000 p9 p10 300 N 
30372.0000 M1034 5000000 p10 p13 300 N 
30397.0000 M1035 5000000 p3 p13 300 N 
30424.0000 M1036 5000000 p11 p1 300 N 
30458.0000 M1037 5000000 p15 p13 300 N 
30485.0000 M1038 5000000 p16 p8 300 N 
30511.0000 M1039 5000000 p2 p6 300 N 
30544.0000 M1040 5000000 p11 p16 300 N 
30572.0000 M1041 5000000 p14 p15 300 N 
30600.0000 M1042 5000000 p14 p0 300 N 
30625.0000 M1043 5000000 p9 p4 300 N 
30656.0000 M1044 5000000 p12 p17 300 N 
30688.0000 M1045 5000000 p8 p7 300 N 
30720.0000 M1046 5000000 p12 p3 300 N 
30753.0000 M1047 5000000 p17 p6 300 N 
30787.0000 M1048 5000000 p15 p7 300 N 
30814.0000 M1049 5000000 p6 p8 300 N 
30841.0000 M1050 5000000 p4 p3 300 N 
30870.0000 M1051 5000000 p9 p2 300 N 
30896.0000 M1052 5000000 p5 p0 300 N 
30929.0000 M1053 5000000 p2 p6 300 N 
30954.0000 M1054 5000000 p14 p13 300 N 
30986.0000 M1055 5000000 p18 p0 300 N 
31019.0000 M1056 5000000 p2 p0 300 N 
31050.0000 M1057 5000000 p6 p14 300 N 
31083.0000 M1058 5000000 p16 p4 300 N 
31113.0000 M1059 5000000 p8 p10 300 N 
31143.0000 M1060 5000000 p2 p12 300 N 
31174.0000 M1061 5000000 p10 p11 300 N 
31201.0000 M1062 5000000 p11 p17 300 N 
31229.0000 M1063 5000000 p0 p7 300 N 
31257.0000 M1064 5000000 p5 p4 300 N 
31287.0000 M1065 5000000 p0 p4 300 N 
31313.0000 M1066 5000000 p2 p6 300 N 
31340.0000 M1067 5000000 p6 p2 300 N 
31373.0000 M1068 5000000 p2 p12 300 N 
31402.0000 M1069 5000000 p8 p3 300 N 
31427.0000 M1070 5000000 p4 p0 300 N 
31459.0000 M1071 5000000 p13 p18 300 N 
31489.0000 M1072 5000000 p15 p8 300 N 
31519.0000 M1073 5000000 p12 p13 300 N 
31546.0000 M1074 5000000 p6 p7 300 N 
31578.0000 M1075 5000000 p1 p12 300 N 
31607.0000 M1076 5000000 p13 p15 300 N 
31637.0000 M1077 5000000 p5 p12 300 N 
31662.0000 M1078 5000000 p17 p15 300 N 
31687.0000 M1079 5000000 p14 p17 300 N 
31721.0000 M1080 5000000 p2 p5 300 N 
31749.0000 M1081 5000000 p2 p11 300 N 
31780.0000 M1082 5000000 p7 p10 300 N 
31814.0000 M1083 5000000 p2 p6 300 N 
31845.0000 M1084 5000000 p8 p15 300 N 
31875.0000 M1085 5000000 p1 p0 300 N 
31903.0000 M1086 5000000 p12 p11 300 N 
31935.0000 M1087 5000000 p15 p0 300 N 
31969.0000 M1088 5000000 p18 p11 300 N 
31995.0000 M1089 5000000 p16 p2 300 N 
32021.0000 M1090 5000000 p9 p11 300 N 
32048.0000 M1091 5000000 p16 p3 300 N 
32079.0000 M1092 5000000 p14 p0 300 N 
32108.0000 M1093 5000000 p5 p13 300 N 
32137.0000 M1094 5000000 p8 p5 300 N 
32164.0000 M1095 5000000 p2 p11 300 N 
32191.0000 M1096 5000000 p2 p16 300 N 
32223.0000 M1097 5000000 p5 p2 300 N 
32255.0000 M1098 5000000 p9 p2 300 N 
32285.0000 M1099 5000000 p4 p12 300 N 
32316.0000 M1100 5000000 p8 p1 300 N 
32347.0000 M1101 5000000 p6 p13 300 N 
32378.0000 M1102 5000000 p8 p17 300 N 
32406.0000 M1103 5000000 p18 p14 300 N 
32440.0000 M1104 5000000 p18 p4 300 N 
32473.0000 M1105 5000000 p7 p9 300 N 
32504.0000 M1106 5000000 p0 p10 300 N 
32529.0000 M1107 5000000 p7 p4 300 N 
32563.0000 M1108 5000000 p4 p18 300 N 
32596.0000 M1109 5000000 p14 p17 300 N 
32622.0000 M1110 5000000 p0 p14 300 N 
32653.0000 M1111 5000000 p14 p3 300 N 
32687.0000 M1112 5000000 p2 p16 300 N 
32714.0000 M1113 5000000 p16 p8 300 N 
32748.0000 M1114 5000000 p17 p0 300 N 
32782.0000 M1115 5000000 p13 p0 300 N 
32813.0000 M1116 5000000 p1 p13 300 N 
32840.0000 M1117 5000000 p0 p13 300 N 
32873.0000 M1118 5000000 p11 p17 300 N 
32902.0000 M1119 5000000 p9 p16 300 N 
32927.0000 M1120 5000000 p15 p3 300 N 
32957.0000 M1121 5000000 p3 p0 300 N 
32984.0000 M1122 5000000 p0 p9 300 N 
33014.0000 M1123 5000000 p17 p3 300 N 
33040.0000 M1124 5000000 p2 p10 300 N 
33066.0000 M1125 5000000 p14 p17 300 N 
33096.0000 M1126 5000000 p5 p18 300 N 
33121.0000 M1127 5000000 p4 p11 300 N 
33152.0000 M1128 5000000 p3 p15 300 N 
33185.0000 M1129 5000000 p15 p3 300 N 
33219.0000 M1130 5000000 p5 p4 300 N 
33250.0000 M1131 5000000 p3 p14 300 N 
33282.0000 M1132 5000000 p2 p7 300 N 
33316.0000 M1133 5000000 p6 p1 300 N 
33346.0000 M1134 5000000 p12 p0 300 N 
33372.0000 M1135 5000000 p6 p8 300 N 
33401.0000 M1136 5000000 p13 p11 300 N 
33430.0000 M1137 5000000 p10 p11 300 N 
33457.0000 M1138 5000000 p18 p9 300 N 
33486.0000 M1139 5000000 p5 p1 300 N 
33513.0000 M1140 5000000 p9 p0 300 N 
33543.0000 M1141 5000000 p5 p6 300 N 
33571.0000 M1142 5000000 p3 p11 300 N 
33600.0000 M1143 5000000 p0 p9 300 N 
33626.0000 M1144 5000000 p1 p4 300 N 
33652.0000 M1145 5000000 p15 p2 300 N 
33681.0000 M1146 5000000 p16 p11 300 N 
33706.0000 M1147 5000000 p18 p2 300 N 
33738.0000 M1148 5000000 p9 p14 300 N 
33767.0000 M1149 5000000 p17 p0 300 N 
33801.0000 M1150 5000000 p5 p13 300 N 
33832.0000 M1151 5000000 p16 p0 300 N 
33861.0000 M1152 5000000 p6 p0 300 N 
33887.0000 M1153 5000000 p1 p4 300 N 
