# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
6476.5000 M210 5000000 1 342.5000 p14 p15 294 N p14->p15
6486.5000 M219 5000000 1 87.5000 p14 p15 298 N p14->p15
6509.2000 M188 5000000 1 1037.2000 p12 p6 282 N p12->p6
6619.3000 M223 5000000 2 99.3000 p12 p14 298 N p12->p6->p14
6649.2000 M218 5000000 1 280.2000 p15 p18 295 N p15->p18
6649.2000 M222 5000000 2 156.2000 p18 p10 297 N p18->p17->p10
6649.4000 M213 5000000 1 433.4000 p9 p7 292 N p9->p7
6676.0000 M227 5000000 2 34.0000 p4 p5 299 N p4->p19->p5
6694.9000 M182 5000000 1 1392.9000 p10 p18 276 N p10->p18
6714.9000 M221 5000000 1 252.9000 p10 p15 295 N p10->p15
6724.9000 M202 5000000 1 835.9000 p7 p10 286 N p7->p10
6730.7000 M220 5000000 2 300.7000 p1 p2 294 N p1->p8->p2
6740.7000 M205 5000000 1 755.7000 p2 p8 287 N p2->p8
6755.1000 M225 5000000 1 172.1000 p17 p7 297 N p17->p7
6757.9000 M215 5000000 1 480.9000 p9 p16 291 N p9->p16
6808.0000 M232 5000000 1 20.0000 p18 p7 299 N p18->p7
6835.2000 M115 5000000 1 3493.2000 p0 p8 241 N p0->p8
6942.0000 M224 5000000 1 389.0000 p4 p3 293 N p4->p3
6993.0000 M239 5000000 1 10.0000 p9 p14 299 N p9->p14
7008.0000 M176 5000000 1 1879.0000 p13 p12 268 N p13->p12
7027.0000 M240 5000000 1 11.0000 p17 p0 299 N p17->p0
7029.1000 M216 5000000 1 720.1000 p5 p3 287 N p5->p3
7042.7000 M204 5000000 1 1089.7000 p9 p2 281 N p9->p2
7097.4000 M199 5000000 1 1301.4000 p2 p7 278 N p2->p7
7196.1000 M211 5000000 1 1035.1000 p3 p2 282 N p3->p2
7228.4000 M245 5000000 2 64.4000 p0 p10 298 N p0->p9->p10
7318.4000 M246 5000000 1 124.4000 p6 p8 297 N p6->p8
7338.4000 M249 5000000 1 58.4000 p6 p10 299 N p6->p10
7375.3000 M252 5000000 1 10.3000 p8 p6 299 N p8->p6
7464.6000 M248 5000000 1 209.6000 p0 p5 296 N p0->p5
7508.8000 M256 5000000 1 31.8000 p16 p15 299 N p16->p15
7548.8000 M217 5000000 1 1211.8000 p17 p3 279 N p17->p3
7634.3000 M260 5000000 1 37.3000 p18 p16 299 N p18->p16
7658.3000 M241 5000000 1 612.3000 p10 p3 289 N p10->p3
7759.3000 M265 5000000 1 15.3000 p0 p11 299 N p0->p11
7769.3000 M238 5000000 1 819.3000 p0 p11 286 N p0->p11
7863.3000 M254 5000000 2 444.3000 p16 p14 292 N p16->p8->p14
7863.8000 M266 5000000 1 90.8000 p18 p0 298 N p18->p0
7918.3000 M257 5000000 2 414.3000 p0 p2 293 N p0->p9->p2
8043.4000 M226 5000000 1 1430.4000 p3 p13 276 N p3->p13
8053.4000 M275 5000000 1 13.4000 p3 p13 299 N p3->p13
8063.5000 M259 5000000 1 494.5000 p7 p13 291 N p7->p13
8093.5000 M263 5000000 2 408.5000 p7 p16 293 N p7->p3->p16
8155.1000 M261 5000000 2 524.1000 p14 p10 291 N p14->p8->p10
8224.2000 M234 5000000 1 1380.2000 p14 p18 276 N p14->p18
8234.2000 M269 5000000 3 371.2000 p16 p18 293 N p16->p8->p14->p18
8304.2000 M280 5000000 2 115.2000 p10 p16 298 N p10->p15->p16
8304.8000 M268 5000000 1 473.8000 p12 p11 292 N p12->p11
8314.8000 M237 5000000 1 1389.8000 p11 p12 276 N p11->p12
8377.2000 M286 5000000 1 15.2000 p18 p17 299 N p18->p17
8416.8000 M242 5000000 1 1340.8000 p4 p13 277 N p4->p13
8466.0000 M274 5000000 1 456.0000 p9 p5 292 N p9->p5
8472.2000 M271 5000000 1 551.2000 p17 p10 290 N p17->p10
8507.5000 M262 5000000 1 848.5000 p12 p10 285 N p12->p10
8546.3000 M284 5000000 2 238.3000 p16 p9 296 N p16->p19->p9
8556.3000 M291 5000000 2 49.3000 p16 p0 299 N p16->p19->p0
8557.5000 M282 5000000 1 304.5000 p12 p9 294 N p12->p9
8566.4000 M283 5000000 2 286.4000 p5 p10 295 N p5->p0->p10
8576.4000 M278 5000000 1 448.4000 p10 p0 292 N p10->p0
8688.6000 M297 5000000 1 14.6000 p7 p10 299 N p7->p10
8828.6000 M281 5000000 1 606.6000 p7 p0 289 N p7->p0
8838.6000 M292 5000000 1 298.6000 p7 p0 295 N p7->p0
8856.1000 M290 5000000 1 379.1000 p5 p4 293 N p5->p4
8928.6000 M270 5000000 1 1033.6000 p6 p4 282 N p6->p4
8938.6000 M251 5000000 4 1602.6000 p15 p6 273 N p15->p10->p0->p19->p6
8938.6000 M288 5000000 1 518.6000 p4 p15 291 N p4->p15
8953.1000 M196 5000000 2 3236.1000 p15 p13 246 N p15->p10->p13
8958.6000 M276 5000000 1 890.6000 p4 p0 285 N p4->p0
8983.1000 M253 5000000 1 1590.1000 p2 p1 273 N p2->p1
8983.3000 M289 5000000 4 535.3000 p12 p13 291 N p12->p0->p19->p16->p13
9150.9000 M304 5000000 2 269.9000 p17 p15 295 N p17->p9->p15
9205.9000 M302 5000000 2 384.9000 p18 p0 293 N p18->p9->p0
9238.0000 M307 5000000 3 275.0000 p11 p8 295 N p11->p2->p14->p8
9278.8000 M306 5000000 1 340.8000 p16 p18 294 N p16->p18
9297.5000 M229 5000000 2 2591.5000 p1 p4 256 N p1->p11->p4
9327.5000 M287 5000000 2 939.5000 p11 p8 284 N p11->p4->p8
9359.5000 M295 5000000 1 741.5000 p5 p15 287 N p5->p15
9430.1000 M311 5000000 1 347.1000 p3 p14 294 N p3->p14
9453.1000 M320 5000000 1 91.1000 p7 p1 298 N p7->p1
9463.1000 M308 5000000 2 468.1000 p13 p1 292 N p13->p7->p1
9473.1000 M305 5000000 2 565.1000 p8 p7 290 N p8->p1->p7
9490.1000 M312 5000000 1 375.1000 p12 p5 293 N p12->p5
9495.1000 M316 5000000 1 257.1000 p16 p10 295 N p16->p10
9550.1000 M310 5000000 2 497.1000 p14 p5 291 N p14->p2->p5
9560.1000 M303 5000000 1 706.1000 p2 p5 288 N p2->p5
9560.2000 M324 5000000 1 85.2000 p15 p0 298 N p15->p0
9590.1000 M323 5000000 1 145.1000 p15 p2 297 N p15->p2
9594.2000 M325 5000000 2 93.2000 p0 p10 298 N p0->p12->p10
9634.3000 M329 5000000 1 16.3000 p16 p18 299 N p16->p18
9645.4000 M318 5000000 1 344.4000 p3 p5 294 N p3->p5
9655.4000 M309 5000000 1 633.4000 p3 p5 289 N p3->p5
9662.8000 M314 5000000 1 482.8000 p12 p9 291 N p12->p9
9676.8000 M328 5000000 1 85.8000 p3 p12 298 N p3->p12
