# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
5503.2000 M180 5000000 2 222.2000 p0 p28 296 N p0->p18->p28
5535.4000 M178 5000000 1 307.4000 p10 p20 294 N p10->p20
5586.2000 M182 5000000 2 245.2000 p32 p35 295 N p32->p23->p35
5595.0000 M187 5000000 1 110.0000 p25 p11 298 N p25->p11
5634.0000 M192 5000000 1 10.0000 p18 p15 299 N p18->p15
5677.1000 M177 5000000 1 483.1000 p23 p36 291 N p23->p36
5697.1000 M188 5000000 2 185.1000 p36 p35 296 N p36->p23->p35
5734.7000 M175 5000000 1 604.7000 p26 p12 289 N p26->p12
5768.2000 M196 5000000 1 25.2000 p2 p37 299 N p2->p37
5768.8000 M95 5000000 1 2983.8000 p9 p0 250 N p9->p0
5808.0000 M198 5000000 1 10.0000 p0 p28 299 N p0->p28
5842.8000 M191 5000000 1 250.8000 p20 p34 295 N p20->p34
5902.0000 M201 5000000 1 10.0000 p34 p20 299 N p34->p20
5969.9000 M190 5000000 1 404.9000 p11 p17 293 N p11->p17
6013.1000 M159 5000000 1 1354.1000 p17 p35 277 N p17->p35
6021.1000 M181 5000000 1 713.1000 p25 p33 288 N p25->p33
6027.2000 M202 5000000 2 108.2000 p8 p5 298 N p8->p7->p5
6030.6000 M138 5000000 1 1994.6000 p10 p8 266 N p10->p8
6039.9000 M200 5000000 1 174.9000 p17 p27 297 N p17->p27
6067.2000 M189 5000000 1 530.2000 p38 p11 291 N p38->p11
6077.2000 M161 5000000 1 1358.2000 p6 p38 277 N p6->p38
6117.8000 M89 5000000 1 3524.8000 p35 p5 241 N p35->p5
6155.1000 M183 5000000 2 785.1000 p2 p29 286 N p2->p6->p29
6156.9000 M207 5000000 1 85.9000 p37 p25 298 N p37->p25
6174.1000 M203 5000000 2 230.1000 p30 p3 296 N p30->p32->p3
6204.9000 M210 5000000 3 43.9000 p35 p6 299 N p35->p10->p29->p6
6235.8000 M211 5000000 2 40.8000 p13 p36 299 N p13->p7->p36
6237.0000 M212 5000000 1 10.0000 p19 p0 299 N p19->p0
6238.1000 M208 5000000 1 138.1000 p4 p37 297 N p4->p37
6312.1000 M214 5000000 2 30.1000 p38 p28 299 N p38->p4->p28
6343.2000 M205 5000000 1 340.2000 p2 p12 294 N p2->p12
6350.0000 M216 5000000 1 10.0000 p5 p16 299 N p5->p16
6383.3000 M172 5000000 1 1341.3000 p12 p3 277 N p12->p3
6444.1000 M199 5000000 1 612.1000 p4 p30 289 N p4->p30
6511.9000 M206 5000000 1 474.9000 p7 p22 292 N p7->p22
6549.6000 M217 5000000 1 184.6000 p34 p13 296 N p34->p13
6691.0000 M227 5000000 1 10.0000 p32 p2 299 N p32->p2
6777.8000 M228 5000000 1 63.8000 p6 p5 298 N p6->p5
6790.9000 M222 5000000 1 263.9000 p17 p4 295 N p17->p4
6844.2000 M229 5000000 3 100.2000 p30 p28 298 N p30->p2->p3->p28
6923.4000 M223 5000000 2 364.4000 p16 p2 293 N p16->p34->p2
6941.0000 M231 5000000 1 138.0000 p21 p15 297 N p21->p15
6986.9000 M186 5000000 1 1531.9000 p0 p38 274 N p0->p38
7011.6000 M193 5000000 1 1356.6000 p37 p33 277 N p37->p33
7025.1000 M238 5000000 2 20.1000 p28 p2 299 N p28->p10->p2
7025.2000 M195 5000000 1 1308.2000 p22 p26 278 N p22->p26
7036.1000 M226 5000000 1 382.1000 p12 p24 293 N p12->p24
7112.7000 M197 5000000 1 1344.7000 p30 p6 277 N p30->p6
7121.0000 M242 5000000 1 10.0000 p37 p33 299 N p37->p33
7155.7000 M221 5000000 1 662.7000 p11 p14 288 N p11->p14
7236.9000 M209 5000000 1 1102.9000 p2 p27 281 N p2->p27
7244.8000 M234 5000000 1 351.8000 p11 p9 294 N p11->p9
7280.7000 M204 5000000 1 1303.7000 p13 p6 278 N p13->p6
7292.7000 M219 5000000 1 866.7000 p26 p4 285 N p26->p4
7296.0000 M248 5000000 1 10.0000 p32 p22 299 N p32->p22
7327.8000 M230 5000000 1 553.8000 p33 p27 290 N p33->p27
7341.9000 M232 5000000 1 504.9000 p4 p6 291 N p4->p6
7343.1000 M225 5000000 1 720.1000 p5 p27 287 N p5->p27
7402.5000 M239 5000000 1 372.5000 p25 p13 293 N p25->p13
7402.8000 M243 5000000 1 258.8000 p9 p26 295 N p9->p26
7422.0000 M237 5000000 1 444.0000 p5 p12 292 N p5->p12
7495.2000 M250 5000000 2 145.2000 p24 p30 297 N p24->p28->p30
7505.2000 M233 5000000 1 638.2000 p22 p30 289 N p22->p30
7574.1000 M252 5000000 1 162.1000 p27 p18 297 N p27->p18
7582.3000 M255 5000000 3 81.3000 p29 p35 298 N p29->p26->p9->p35
7614.2000 M240 5000000 1 553.2000 p9 p14 290 N p9->p14
